"","palabra","freq","magrado","mactivacion","mimag"
"3969","pudiera",1,NA,NA,NA
"3970","puertas",1,NA,NA,NA
"3971","puesta",1,NA,NA,NA
"3972","puño",1,NA,NA,NA
"3973","puntual",1,NA,NA,NA
"3974","pymespor",1,NA,NA,NA
"3975","quedándose",1,NA,NA,NA
"3976","quedarían",1,NA,NA,NA
"3977","quedarnos",1,NA,NA,NA
"3978","quede",1,NA,NA,NA
"3979","queden",1,NA,NA,NA
"3980","queel",1,NA,NA,NA
"3981","quejó",1,NA,NA,NA
"3982","quemillones",1,NA,NA,NA
"3983","querer",1,3,2.8,2.4
"3984","querían",1,NA,NA,NA
"3985","querido",1,3,2.6,3
"3986","queridos",1,NA,NA,NA
"3987","quese",1,NA,NA,NA
"3988","quieran",1,NA,NA,NA
"3989","quierasumar",1,NA,NA,NA
"3990","quiere",1,NA,NA,NA
"3991","quieren",1,NA,NA,NA
"3992","quinto",1,2,2.2,2
"3993","quirúrgicos",1,NA,NA,NA
"3994","quisieron",1,NA,NA,NA
"3995","rabino",1,NA,NA,NA
"3996","radial",1,NA,NA,NA
"3997","radical",1,NA,NA,NA
"3998","radiografías",1,NA,NA,NA
"3999","ramo",1,NA,NA,NA
"4000","ramón",1,NA,NA,NA
"4001","rápida",1,NA,NA,NA
"4002","rapidez",1,NA,NA,NA
"4003","rara",1,NA,NA,NA
"4004","raúl",1,NA,NA,NA
"4005","rául",1,NA,NA,NA
"4006","razón",1,2.6,2.6,1.8
"4007","razones",1,NA,NA,NA
"4008","reabrir",1,NA,NA,NA
"4009","reacción",1,2.2,2.8,2
"4010","reaccionado",1,NA,NA,NA
"4011","reacios",1,NA,NA,NA
"4012","reafirmar",1,NA,NA,NA
"4013","reafirmaron",1,NA,NA,NA
"4014","realicen",1,NA,NA,NA
"4015","realicoalgunos",1,NA,NA,NA
"4016","realizaba",1,NA,NA,NA
"4017","realizaban",1,NA,NA,NA
"4018","realizados",1,NA,NA,NA
"4019","realizanpruebas",1,NA,NA,NA
"4020","realizaremos",1,NA,NA,NA
"4021","realizarondetenciones",1,NA,NA,NA
"4022","realizaronpruebas",1,NA,NA,NA
"4023","realizarse",1,NA,NA,NA
"4024","reanudarán",1,NA,NA,NA
"4025","rebuscaban",1,NA,NA,NA
"4026","recalcando",1,NA,NA,NA
"4027","recaudarlas",1,NA,NA,NA
"4028","recetados",1,NA,NA,NA
"4029","rechazo",1,NA,NA,NA
"4030","recibereactivos",1,NA,NA,NA
"4031","recibía",1,NA,NA,NA
"4032","recibido",1,NA,NA,NA
"4033","recibirá",1,NA,NA,NA
"4034","recientes",1,NA,NA,NA
"4035","recipientes",1,NA,NA,NA
"4036","reclamamos",1,NA,NA,NA
"4037","reclaman",1,NA,NA,NA
"4038","reclamando",1,NA,NA,NA
"4039","reclamó",1,NA,NA,NA
"4040","reclamos",1,NA,NA,NA
"4041","reclusión",1,NA,NA,NA
"4042","recolectar",1,NA,NA,NA
"4043","recomendable",1,NA,NA,NA
"4044","recomendaciones",1,NA,NA,NA
"4045","recomendó",1,NA,NA,NA
"4046","reconocen",1,NA,NA,NA
"4047","reconocido",1,NA,NA,NA
"4048","recontratados",1,NA,NA,NA
"4049","recordamos",1,NA,NA,NA
"4050","recordarlos",1,NA,NA,NA
"4051","récords",1,NA,NA,NA
"4052","recorte",1,NA,NA,NA
"4053","recreativas",1,NA,NA,NA
"4054","recuperar",1,2.4,3,2.8
"4055","recupere",1,NA,NA,NA
"4056","recuperó",1,NA,NA,NA
"4057","recurra",1,NA,NA,NA
"4058","recurso",1,2.3333,2.1667,2.3333
"4059","reducida",1,NA,NA,NA
"4060","reducidos",1,NA,NA,NA
"4061","reducirá",1,NA,NA,NA
"4062","referente",1,NA,NA,NA
"4063","referentes",1,NA,NA,NA
"4064","referida",1,NA,NA,NA
"4065","reflejos",1,NA,NA,NA
"4066","regionales",1,NA,NA,NA
"4067","regiones",1,NA,NA,NA
"4068","regirá",1,NA,NA,NA
"4069","registra",1,NA,NA,NA
"4070","registraban",1,NA,NA,NA
"4071","registradas",1,NA,NA,NA
"4072","registrado",1,NA,NA,NA
"4073","registrados",1,NA,NA,NA
"4074","registranmil",1,NA,NA,NA
"4075","registraroncasos",1,NA,NA,NA
"4076","registraronmuertos",1,NA,NA,NA
"4077","registrónuevos",1,NA,NA,NA
"4078","reglamente",1,NA,NA,NA
"4079","regresar",1,2.4,3,2.8
"4080","regresaron",1,NA,NA,NA
"4081","regresión",1,NA,NA,NA
"4082","regreso",1,2.6,2.8,2.6
"4083","reincorporación",1,NA,NA,NA
"4084","reivindicar",1,NA,NA,NA
"4085","relacionados",1,NA,NA,NA
"4086","relaje",1,NA,NA,NA
"4087","relativo",1,2.2,2,2.4
"4088","relato",1,2.6,2.4,3
"4089","relatos",1,NA,NA,NA
"4090","relevamiento",1,NA,NA,NA
"4091","relevando",1,NA,NA,NA
"4092","relieve",1,NA,NA,NA
"4093","rellenar",1,NA,NA,NA
"4094","remarcar",1,NA,NA,NA
"4095","remedios",1,NA,NA,NA
"4096","rememorar",1,NA,NA,NA
"4097","remises",1,NA,NA,NA
"4098","remitirá",1,NA,NA,NA
"4099","remota",1,NA,NA,NA
"4100","remunerados",1,NA,NA,NA
"4101","renovados",1,NA,NA,NA
"4102","renovó",1,NA,NA,NA
"4103","repartiendo",1,NA,NA,NA
"4104","repartieron",1,NA,NA,NA
"4105","reparto",1,NA,NA,NA
"4106","repaso",1,NA,NA,NA
"4107","repercuten",1,NA,NA,NA
"4108","repitan",1,NA,NA,NA
"4109","reporteemitido",1,NA,NA,NA
"4110","reportó",1,NA,NA,NA
"4111","representación",1,2.4,2.4,1.8
"4112","representan",1,NA,NA,NA
"4113","representantes",1,NA,NA,NA
"4114","represión",1,NA,NA,NA
"4115","represivas",1,NA,NA,NA
"4116","represivo",1,NA,NA,NA
"4117","reprogramación",1,NA,NA,NA
"4118","repudiado",1,NA,NA,NA
"4119","requerían",1,NA,NA,NA
"4120","requisito",1,NA,NA,NA
"4121","requisitos",1,NA,NA,NA
"4122","rescatamos",1,NA,NA,NA
"4123","rescate",1,NA,NA,NA
"4124","residencias",1,NA,NA,NA
"4125","residían",1,NA,NA,NA
"4126","respaldó",1,NA,NA,NA
"4127","respectivamente",1,2.1667,2,1.3333
"4128","respetando",1,NA,NA,NA
"4129","respetará",1,NA,NA,NA
"4130","respetuoso",1,NA,NA,NA
"4131","respiración",1,2.6,3,3
"4132","respirador",1,NA,NA,NA
"4133","respiratorias",1,NA,NA,NA
"4134","respiro",1,NA,NA,NA
"4135","respondido",1,NA,NA,NA
"4136","respondió",1,NA,NA,NA
"4137","responsabilidad",1,2.2,2.6,2.6
"4138","responsablesno",1,NA,NA,NA
"4139","resquicios",1,NA,NA,NA
"4140","restan",1,NA,NA,NA
"4141","restantes",1,NA,NA,NA
"4142","restringido",1,NA,NA,NA
"4143","restringió",1,NA,NA,NA
"4144","retención",1,NA,NA,NA
"4145","retenciones",1,NA,NA,NA
"4146","retiene",1,NA,NA,NA
"4147","retirados",1,NA,NA,NA
"4148","retirando",1,NA,NA,NA
"4149","retomado",1,NA,NA,NA
"4150","retomar",1,NA,NA,NA
"4151","retomó",1,NA,NA,NA
"4152","retornado",1,NA,NA,NA
"4153","reumatoidea",1,NA,NA,NA
"4154","reuniendo",1,NA,NA,NA
"4155","reunimos",1,NA,NA,NA
"4156","reunió",1,NA,NA,NA
"4157","reunir",1,2.6,3,3
"4158","revalorizan",1,NA,NA,NA
"4159","revista",1,2.2,1.8,3
"4160","rezar",1,NA,NA,NA
"4161","ricos",1,NA,NA,NA
"4162","rige",1,NA,NA,NA
"4163","rigurosamente",1,NA,NA,NA
"4164","riojamendozamisionesneuquénrío",1,NA,NA,NA
"4165","ríosen",1,NA,NA,NA
"4166","ríosjujuylapampala",1,NA,NA,NA
"4167","roby",1,NA,NA,NA
"4168","roche",1,NA,NA,NA
"4169","rociado",1,NA,NA,NA
"4170","rodolfo",1,NA,NA,NA
"4171","rompimiento",1,NA,NA,NA
"4172","rompió",1,NA,NA,NA
"4173","rosada",1,NA,NA,NA
"4174","rostro",1,2.2,2,2.2
"4175","rotativo",1,NA,NA,NA
"4176","rubro",1,NA,NA,NA
"4177","ruso",1,NA,NA,NA
"4178","ruxolitnib",1,NA,NA,NA
"4179","sábadode",1,NA,NA,NA
"4180","saberes",1,NA,NA,NA
"4181","sacar",1,2.2,3,2.8
"4182","sacarse",1,NA,NA,NA
"4183","sacrificios",1,NA,NA,NA
"4184","salariales",1,NA,NA,NA
"4185","salario",1,NA,NA,NA
"4186","saldrá",1,NA,NA,NA
"4187","sales",1,NA,NA,NA
"4188","saltaen",1,NA,NA,NA
"4189","saltos",1,NA,NA,NA
"4190","salvar",1,3,3,2.8
"4191","sangre",1,2,2,3
"4192","sanidad",1,NA,NA,NA
"4193","sanitario",1,NA,NA,NA
"4194","santarosaen",1,NA,NA,NA
"4195","santarroseño",1,NA,NA,NA
"4196","santo",1,2.6,2.4,2.8
"4197","sappa",1,NA,NA,NA
"4198","saturación",1,NA,NA,NA
"4199","sature",1,NA,NA,NA
"4200","secretariaderecursoshidricosinstagramrecursoshidricoslapampa",1,NA,NA,NA
"4201","secretarías",1,NA,NA,NA
"4202","secretarios",1,NA,NA,NA
"4203","sedes",1,NA,NA,NA
"4204","seducir",1,NA,NA,NA
"4205","seguimientopersonas",1,NA,NA,NA
"4206","seguirá",1,NA,NA,NA
"4207","seguirán",1,NA,NA,NA
"4208","segundo",1,2,1.6,1.8
"4209","selección",1,2,2.4,2.8
"4210","seleccionada",1,NA,NA,NA
"4211","sello",1,2,1.4,2.8
"4212","sembró",1,NA,NA,NA
"4213","senador",1,2,2.2,2.6
"4214","señalar",1,1.8,2.8,3
"4215","señalaron",1,NA,NA,NA
"4216","sensibilizar",1,NA,NA,NA
"4217","sensibles",1,NA,NA,NA
"4218","sepa",1,NA,NA,NA
"4219","seres",1,NA,NA,NA
"4220","seriamos",1,NA,NA,NA
"4221","severa",1,NA,NA,NA
"4222","severas",1,NA,NA,NA
"4223","sigamos",1,NA,NA,NA
"4224","significaba",1,NA,NA,NA
"4225","significaban",1,NA,NA,NA
"4226","significativos",1,NA,NA,NA
"4227","silencioso",1,2,2.2,2.8
"4228","sillas",1,NA,NA,NA
"4229","silvina",1,NA,NA,NA
"4230","similares",1,NA,NA,NA
"4231","simples",1,NA,NA,NA
"4232","sincroniza",1,NA,NA,NA
"4233","siniestra",1,NA,NA,NA
"4234","sintetizó",1,NA,NA,NA
"4235","sintiendo",1,NA,NA,NA
"4236","síntimas",1,NA,NA,NA
"4237","sirve",1,NA,NA,NA
"4238","sistemas",1,NA,NA,NA
"4239","sitios",1,NA,NA,NA
"4240","sobreexpone",1,NA,NA,NA
"4241","sobrellevar",1,NA,NA,NA
"4242","sobrepasó",1,NA,NA,NA
"4243","socioeconómica",1,NA,NA,NA
"4244","socios",1,NA,NA,NA
"4245","soja",1,NA,NA,NA
"4246","solamente",1,1.8,2,2.2
"4247","soliciten",1,NA,NA,NA
"4248","solicitudes",1,NA,NA,NA
"4249","solidaria",1,NA,NA,NA
"4250","solidariamente",1,NA,NA,NA
"4251","solución",1,2.4,2.6,2.6
"4252","solucionar",1,NA,NA,NA
"4253","sombra",1,2.4,1.8,3
"4254","someten",1,NA,NA,NA
"4255","sona",1,NA,NA,NA
"4256","soporte",1,NA,NA,NA
"4257","sorprende",1,NA,NA,NA
"4258","sospecha",1,NA,NA,NA
"4259","sospechas",1,NA,NA,NA
"4260","sostenida",1,NA,NA,NA
"4261","sosteniendo",1,NA,NA,NA
"4262","sputnik",1,NA,NA,NA
"4263","steven",1,NA,NA,NA
"4264","sube",1,NA,NA,NA
"4265","subrayado",1,NA,NA,NA
"4266","subrayaron",1,NA,NA,NA
"4267","subsecretaría",1,NA,NA,NA
"4268","subsidiadas",1,NA,NA,NA
"4269","subsidiados",1,NA,NA,NA
"4270","subsidios",1,NA,NA,NA
"4271","subsistir",1,NA,NA,NA
"4272","sudáfricacasos",1,NA,NA,NA
"4273","sudán",1,NA,NA,NA
"4274","suelen",1,NA,NA,NA
"4275","sufría",1,NA,NA,NA
"4276","sufrida",1,NA,NA,NA
"4277","sufrir",1,1.4,2.6,2.6
"4278","sugieren",1,NA,NA,NA
"4279","suma",1,NA,NA,NA
"4280","sumaconfallecidos",1,NA,NA,NA
"4281","sumanlas",1,NA,NA,NA
"4282","sumanlos",1,NA,NA,NA
"4283","sumará",1,NA,NA,NA
"4284","sumarán",1,NA,NA,NA
"4285","sumarlas",1,NA,NA,NA
"4286","sumaron",1,NA,NA,NA
"4287","sumarondemorados",1,NA,NA,NA
"4288","suministros",1,NA,NA,NA
"4289","sumó",1,NA,NA,NA
"4290","superan",1,NA,NA,NA
"4291","superaría",1,NA,NA,NA
"4292","superen",1,NA,NA,NA
"4293","supone",1,NA,NA,NA
"4294","suponecontagios",1,NA,NA,NA
"4295","surgidos",1,NA,NA,NA
"4296","surgió",1,NA,NA,NA
"4297","suscitan",1,NA,NA,NA
"4298","suspendidos",1,NA,NA,NA
"4299","suspensión",1,NA,NA,NA
"4300","sustentadas",1,NA,NA,NA
"4301","sustentando",1,NA,NA,NA
"4302","tanques",1,NA,NA,NA
"4303","tanta",1,NA,NA,NA
"4304","tantos",1,NA,NA,NA
"4305","tanzania",1,NA,NA,NA
"4306","tapar",1,2,2.8,2.8
"4307","taxis",1,NA,NA,NA
"4308","tecnologías",1,NA,NA,NA
"4309","tecnológicas",1,NA,NA,NA
"4310","tedín",1,NA,NA,NA
"4311","telefonía",1,NA,NA,NA
"4312","telefónicamente",1,NA,NA,NA
"4313","telefónicas",1,NA,NA,NA
"4314","temática",1,NA,NA,NA
"4315","temáticas",1,NA,NA,NA
"4316","temor",1,1.25,2.25,2.875
"4317","temporal",1,NA,NA,NA
"4318","tenaz",1,NA,NA,NA
"4319","tendencia",1,2.2,2,1.2
"4320","tendencias",1,NA,NA,NA
"4321","teníacasos",1,NA,NA,NA
"4322","tensión",1,1,2,2.8
"4323","tensionada",1,NA,NA,NA
"4324","teóricos",1,NA,NA,NA
"4325","tercio",1,NA,NA,NA
"4326","tercios",1,NA,NA,NA
"4327","termina",1,NA,NA,NA
"4328","terminado",1,NA,NA,NA
"4329","terminados",1,NA,NA,NA
"4330","terminaran",1,NA,NA,NA
"4331","terminaron",1,NA,NA,NA
"4332","territorio",1,2.1667,1.6667,2.8333
"4333","tesitura",1,NA,NA,NA
"4334","testeados",1,NA,NA,NA
"4335","testear",1,NA,NA,NA
"4336","tiendas",1,NA,NA,NA
"4337","tienecasos",1,NA,NA,NA
"4338","tienepersonas",1,NA,NA,NA
"4339","tildar",1,NA,NA,NA
"4340","tirreno",1,NA,NA,NA
"4341","tocó",1,NA,NA,NA
"4342","tolerancia",1,NA,NA,NA
"4343","toman",1,NA,NA,NA
"4344","tome",1,NA,NA,NA
"4345","tomé",1,NA,NA,NA
"4346","tomen",1,NA,NA,NA
"4347","tonzar",1,NA,NA,NA
"4348","tope",1,NA,NA,NA
"4349","tornado",1,NA,NA,NA
"4350","tornando",1,NA,NA,NA
"4351","toscana",1,NA,NA,NA
"4352","totalizandohaypersonas",1,NA,NA,NA
"4353","trabajaba",1,NA,NA,NA
"4354","trabajado",1,NA,NA,NA
"4355","trabajador",1,2.2,2.8,2.8
"4356","trabajadoras",1,NA,NA,NA
"4357","trabajan",1,NA,NA,NA
"4358","tradicionalmente",1,2.4,2,1.8
"4359","traen",1,NA,NA,NA
"4360","tragedia",1,1,2.2,2.6
"4361","tramitando",1,NA,NA,NA
"4362","trámite",1,NA,NA,NA
"4363","tranquilos",1,NA,NA,NA
"4364","transformación",1,2.2,2.8,2
"4365","transmisibles",1,NA,NA,NA
"4366","transportan",1,NA,NA,NA
"4367","transportes",1,NA,NA,NA
"4368","trascender",1,NA,NA,NA
"4369","traslada",1,NA,NA,NA
"4370","trasladara",1,NA,NA,NA
"4371","trasmitir",1,NA,NA,NA
"4372","trastocó",1,NA,NA,NA
"4373","tratamientos",1,NA,NA,NA
"4374","tratan",1,NA,NA,NA
"4375","trato",1,2,2.8,2
"4376","tregua",1,NA,NA,NA
"4377","trinchera",1,NA,NA,NA
"4378","tripi",1,NA,NA,NA
"4379","tripulaciones",1,NA,NA,NA
"4380","turistas",1,NA,NA,NA
"4381","turnos",1,NA,NA,NA
"4382","tutoría",1,NA,NA,NA
"4383","twitterhidricoslapampa",1,NA,NA,NA
"4384","ubicadakilómetros",1,NA,NA,NA
"4385","ubicadas",1,NA,NA,NA
"4386","ubicándose",1,NA,NA,NA
"4387","ubicarse",1,NA,NA,NA
"4388","últimashorasfueron",1,NA,NA,NA
"4389","últimode",1,NA,NA,NA
"4390","unánime",1,NA,NA,NA
"4391","unasfamilias",1,NA,NA,NA
"4392","unaspersonas",1,NA,NA,NA
"4393","undurante",1,NA,NA,NA
"4394","uneca",1,NA,NA,NA
"4395","únicamente",1,2,1.8,2
"4396","únicas",1,NA,NA,NA
"4397","unidas",1,NA,NA,NA
"4398","unifica",1,NA,NA,NA
"4399","uniformados",1,NA,NA,NA
"4400","uninferior",1,NA,NA,NA
"4401","universales",1,NA,NA,NA
"4402","universitarias",1,NA,NA,NA
"4403","unívocamente",1,NA,NA,NA
"4404","unosnúcleos",1,NA,NA,NA
"4405","unpor",1,NA,NA,NA
"4406","urbano",1,NA,NA,NA
"4407","urbanos",1,NA,NA,NA
"4408","urgente",1,NA,NA,NA
"4409","usa",1,NA,NA,NA
"4410","usando",1,NA,NA,NA
"4411","usen",1,NA,NA,NA
"4412","ushuaia",1,NA,NA,NA
"4413","usos",1,NA,NA,NA
"4414","usuarios",1,NA,NA,NA
"4415","utensilio",1,NA,NA,NA
"4416","útiles",1,NA,NA,NA
"4417","utilicen",1,NA,NA,NA
"4418","utiliza",1,NA,NA,NA
"4419","utilización",1,NA,NA,NA
"4420","utilizado",1,NA,NA,NA
"4421","utilizando",1,NA,NA,NA
"4422","utilizarán",1,NA,NA,NA
"4423","utilizarla",1,NA,NA,NA
"4424","utilizó",1,NA,NA,NA
"4425","vaciar",1,1.8,2.2,2.2
"4426","vacunando",1,NA,NA,NA
"4427","vacunas",1,NA,NA,NA
"4428","vale",1,NA,NA,NA
"4429","valentía",1,NA,NA,NA
"4430","válida",1,NA,NA,NA
"4431","valoraron",1,NA,NA,NA
"4432","valores",1,NA,NA,NA
"4433","varados",1,NA,NA,NA
"4434","variable",1,NA,NA,NA
"4435","variar",1,2.4,2.6,2.4
"4436","varón",1,2.2,2.2,2.8
"4437","vayamos",1,NA,NA,NA
"4438","vayan",1,NA,NA,NA
"4439","veces",1,NA,NA,NA
"4440","vecina",1,NA,NA,NA
"4441","vegetales",1,NA,NA,NA
"4442","vemos",1,NA,NA,NA
"4443","venden",1,NA,NA,NA
"4444","vendrá",1,NA,NA,NA
"4445","vendrán",1,NA,NA,NA
"4446","venga",1,NA,NA,NA
"4447","vengan",1,NA,NA,NA
"4448","vengo",1,NA,NA,NA
"4449","veníamos",1,NA,NA,NA
"4450","ventaja",1,2.2,2.4,2
"4451","ventas",1,NA,NA,NA
"4452","ventilación",1,NA,NA,NA
"4453","ventilatoria",1,NA,NA,NA
"4454","verdadera",1,NA,NA,NA
"4455","verdaderos",1,NA,NA,NA
"4456","veremos",1,NA,NA,NA
"4457","verificadas",1,NA,NA,NA
"4458","vernos",1,NA,NA,NA
"4459","veronica",1,NA,NA,NA
"4460","vestidos",1,NA,NA,NA
"4461","vía",1,2,1.6,2.2
"4462","vías",1,NA,NA,NA
"4463","vicedecana",1,NA,NA,NA
"4464","vicente",1,NA,NA,NA
"4465","vicepresidenta",1,NA,NA,NA
"4466","victorica",1,NA,NA,NA
"4467","video",1,2.2,2.2,2.6
"4468","videoconferencia",1,NA,NA,NA
"4469","vienen",1,NA,NA,NA
"4470","viento",1,2.6,2.6,2.6
"4471","vigila",1,NA,NA,NA
"4472","villa",1,1.8,2,2.6
"4473","vilma",1,NA,NA,NA
"4474","vincular",1,2.6,2.6,2
"4475","vínculos",1,NA,NA,NA
"4476","vinieron",1,NA,NA,NA
"4477","vino",1,2.8,2,3
"4478","vio",1,NA,NA,NA
"4479","violación",1,NA,NA,NA
"4480","violaciones",1,NA,NA,NA
"4481","violando",1,NA,NA,NA
"4482","violar",1,NA,NA,NA
"4483","violencia",1,1,3,2.8
"4484","virgilio",1,NA,NA,NA
"4485","virólogo",1,NA,NA,NA
"4486","virtualización",1,NA,NA,NA
"4487","virtualizando",1,NA,NA,NA
"4488","virulento",1,NA,NA,NA
"4489","virusna",1,NA,NA,NA
"4490","visión",1,2,2.6667,2.5
"4491","visiones",1,NA,NA,NA
"4492","visitaba",1,NA,NA,NA
"4493","víspera",1,NA,NA,NA
"4494","visto",1,NA,NA,NA
"4495","vivir",1,2.8,3,3
"4496","vladimir",1,NA,NA,NA
"4497","vocero",1,NA,NA,NA
"4498","voluntariamente",1,NA,NA,NA
"4499","voluntarios",1,NA,NA,NA
"4500","vulnerabilidad",1,NA,NA,NA
"4501","wado",1,NA,NA,NA
"4502","webwwwargentinagobar",1,NA,NA,NA
"4503","wuhan",1,NA,NA,NA
"4504","yaltas",1,NA,NA,NA
"4505","ycasos",1,NA,NA,NA
"4506","ycontagios",1,NA,NA,NA
"4507","yde",1,NA,NA,NA
"4508","ydecesos",1,NA,NA,NA
"4509","yedlin",1,NA,NA,NA
"4510","yerba",1,NA,NA,NA
"4511","yfallecimientos",1,NA,NA,NA
"4512","yfueron",1,NA,NA,NA
"4513","yhombiopango",1,NA,NA,NA
"4514","yla",1,NA,NA,NA
"4515","ymil",1,NA,NA,NA
"4516","ynuevos",1,NA,NA,NA
"4517","yparamédicos",1,NA,NA,NA
"4518","yque",1,NA,NA,NA
"4519","ytoda",1,NA,NA,NA
"4520","zabala",1,NA,NA,NA
"4521","zoom",1,NA,NA,NA
"4522","zucchini",1,NA,NA,NA
"4523","zúrich",1,NA,NA,NA
"4524","zúrichmédicos",1,NA,NA,NA
